eta_angles,0,4,9,14,18,23,28,33,37,42,47,52,56,61,66,71,75,80,85,90
error_probabilities,0.33340000000000003,0.3333666666666667,0.3319,0.3450333333333333,0.33363333333333334,0.3333666666666667,0.3333666666666667,0.3414666666666667,0.33340000000000003,0.33340000000000003,0.3333666666666667,0.3822,0.3333666666666667,0.3767666666666667,0.34963333333333335,0.3333666666666667,0.3333666666666667,0.3333666666666667,0.3298,0.3265
error_probabilities_validated,0.33344133333333337,0.3334003333333333,0.33358166666666667,0.34467533333333333,0.33362766666666666,0.33347366666666667,0.3334636666666667,0.341388,0.33341866666666664,0.33341566666666667,0.33339799999999997,0.3823683333333333,0.3334136666666667,0.3777406666666666,0.3501766666666667,0.33334833333333336,0.3333963333333333,0.3334473333333333,0.33374800000000004,0.33338733333333337
success_probabilities_validated,0.6665586666666666,0.6665996666666667,0.6664183333333333,0.6553246666666667,0.6663723333333333,0.6665263333333333,0.6665363333333333,0.658612,0.6665813333333334,0.6665843333333333,0.666602,0.6176316666666667,0.6665863333333333,0.6222593333333334,0.6498233333333333,0.6666516666666666,0.6666036666666667,0.6665526666666667,0.666252,0.6666126666666666
upper_fidelities,0.34990079144291514,0.364942872522402,0.38365196498799203,0.4813588252948774,0.4278359343487363,0.4391562505136153,0.45863023674175185,0.5216792019603927,0.4707608688553041,0.47172168182774127,0.4757300442581287,0.5309356756165264,0.4613715455004558,0.5878197121532704,0.5141940254774829,0.42584882548281555,0.4095470188853604,0.38365196456115214,0.36620982770405036,0.33347954675489444
lower_fidelities,0.05562417575252477,0.05557874443123082,0.05555555566402661,0.05907558529310088,0.05559550393418919,0.05555555557924549,0.05560492139595732,0.05866073753388214,0.055573325003167716,0.055567922957804536,0.055582033897264085,0.06142423453343338,0.055555555566384,0.06828243211903898,0.06063449699732785,0.05556205894246581,0.05557877873137876,0.05555555555555556,0.05559744373448115,0.05555556090014023
eta0_success_probabilities,0.12164,0.33326633333333333,0.3332136666666667,0.32199133333333335,0.333039,0.333269,0.333203,0.3306226666666667,0.333248,0.333251,0.33326866666666666,0.306835,0.33329,0.3253993333333333,0.3264456666666667,0.3333183333333333,0.33327033333333334,0.33327433333333334,0.33291866666666664,0.3332623333333333
eta1_success_probabilities,0.3333333333333333,0.3333333333333333,0.33320466666666665,0.3333333333333333,0.3333333333333333,0.33325733333333335,0.3333333333333333,0.32798933333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.31079666666666667,0.3332963333333333,0.29686,0.3233776666666667,0.3333333333333333,0.3333333333333333,0.33327833333333334,0.3333333333333333,0.18315233333333333
eta2_success_probabilities,0.21158533333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150198
eta_assigned_state_00,$\eta1$,None,$\eta0$,$\eta0$,$\eta1$,$\eta0$,None,$\eta1$,$\eta0$,$\eta1$,None,$\eta1$,$\eta0$,$\eta1$,$\eta0$,None,$\eta1$,$\eta1$,$\eta0$,$\eta2$
eta_assigned_state_01,$\eta2$,None,$\eta1$,$\eta1$,$\eta0$,$\eta1$,None,$\eta1$,$\eta1$,$\eta0$,None,$\eta1$,$\eta1$,$\eta0$,$\eta1$,None,$\eta0$,$\eta0$,$\eta1$,$\eta0$
eta_assigned_state_10,$\eta1$,$\eta1$,$\eta0$,$\eta0$,$\eta1$,None,$\eta0$,$\eta0$,$\eta0$,$\eta1$,$\eta0$,$\eta1$,None,$\eta1$,$\eta1$,$\eta1$,None,None,$\eta0$,$\eta1$
eta_assigned_state_11,$\eta0$,$\eta0$,$\eta1$,$\eta1$,$\eta0$,None,$\eta1$,$\eta0$,$\eta1$,$\eta0$,$\eta1$,$\eta0$,None,$\eta0$,$\eta0$,$\eta0$,None,None,$\eta1$,$\eta0$
counts_00_eta0,365,**0,**153960,**955385,847,**999807,**0,6816,**82963,108,**0,25069,**999870,6876,**739952,**0,189,177,**732917,117
counts_00_eta1,**634949,0,58,0,**44464,228,0,**451705,0,**438119,0,**259022,111,**414457,5772,0,**1000000,**999835,0,450543
counts_00_eta2,357,0,149440,897819,5369,839013,0,138605,51565,201555,0,135173,299253,319631,126372,0,939995,972783,5061,**450594
counts_01_eta0,634511,**0,56,27663,**43131,193,**0,1316,234,**438399,**0,11549,130,**851946,16782,**0,**999811,**999823,908,**652317
counts_01_eta1,0,0,**153974,**982877,0,**999772,0,**532263,**83513,0,0,**484810,**999889,103795,**790722,0,0,165,**733580,0
counts_01_eta2,**634756,0,4237,85250,39000,160987,0,156935,31631,237797,0,306963,700747,341309,654662,0,60005,27217,729282,0
counts_10_eta0,204,201,**845681,**10589,36,**0,**999609,**721921,**916781,139,**999806,42877,**0,16926,3881,45,**0,**0,**265839,96
counts_10_eta1,**365051,**1000000,328,0,**955536,0,0,8580,0,**561881,0,**188558,0,**476123,**179411,**1000000,0,0,0,**549457
counts_10_eta2,224,7122,822958,9754,101298,0,773311,511359,571094,257549,458753,114935,0,320699,141122,894660,0,0,1779,549406
counts_11_eta0,**364920,**999799,303,6363,**955986,**0,391,**269947,22,**561354,194,**920505,**0,**124252,**239385,**999955,**0,**0,336,**347470
counts_11_eta1,0,0,**845640,**17123,0,0,**1000000,7452,**916487,0,**1000000,67610,0,5625,24095,0,0,0,**266420,0
counts_11_eta2,364663,992878,23365,7177,854333,0,226689,193101,345710,303099,541247,442929,0,18361,77844,105340,0,0,263878,0
total_counts,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000
