eta_angles,0,4,9,14,18,23,28,33,37,42,47,52,56,61,66,71,75,80,85,90
error_probabilities,0.3316066666666667,0.33230000000000004,0.33333999999999997,0.33333999999999997,0.33333999999999997,0.3333433333333333,0.33333999999999997,0.33333999999999997,0.33333999999999997,0.3333433333333333,0.33333999999999997,0.33333999999999997,0.33333999999999997,0.33333999999999997,0.33333999999999997,0.33333999999999997,0.33333999999999997,0.33333999999999997,0.3318966666666666,0.3309833333333333
error_probabilities_validated,0.33385066666666663,0.3334963333333333,0.3333383333333333,0.3333396666666667,0.3333423333333333,0.33334966666666666,0.33336066666666664,0.3333373333333334,0.33335133333333333,0.33335266666666663,0.33334833333333336,0.33333866666666667,0.33333599999999997,0.3333503333333333,0.3333516666666667,0.333341,0.3333466666666667,0.33333633333333335,0.3334396666666667,0.333465
success_probabilities_validated,0.6661493333333334,0.6665036666666667,0.6666616666666667,0.6666603333333333,0.6666576666666667,0.6666503333333333,0.6666393333333334,0.6666626666666666,0.6666486666666667,0.6666473333333334,0.6666516666666666,0.6666613333333333,0.666664,0.6666496666666667,0.6666483333333333,0.666659,0.6666533333333333,0.6666636666666667,0.6665603333333333,0.666535
upper_fidelities,0.3333333333333333,0.35980342939463206,0.38365196456779405,0.4049619198591163,0.42350557055790883,0.43915625106101663,0.4518070495333432,0.4613715454686306,0.46778440740894667,0.47100185546251355,0.4710018280855259,0.467784407421824,0.4613715463900607,0.45180704808118743,0.4391562536202849,0.4235055703135477,0.4049619176933765,0.38365196456115214,0.3597212795300048,0.3333333333333332
lower_fidelities,0.05555555555555555,0.055556683548172135,0.05555555555591995,0.05555555625085429,0.05555555563595219,0.05555555570390464,0.05555555582701295,0.05555555555750301,0.055555555566873846,0.05555556242740482,0.05555555571173059,0.05555555556968675,0.055555555724819405,0.055555555555555525,0.05555555627309981,0.05555555555683,0.05555555555555556,0.05555555555555556,0.055555555564888386,0.05555555555555552
eta0_success_probabilities,0.333074,0.33327033333333334,0.3333296666666667,0.33333,0.333329,0.333323,0.33331933333333336,0.3333313333333333,0.333322,0.33332333333333336,0.3333253333333333,0.33333066666666666,0.3333313333333333,0.33332433333333333,0.33332433333333333,0.33332866666666666,0.333327,0.33333266666666667,0.33327966666666664,0.333269
eta1_success_probabilities,0.33307533333333333,0.3332333333333333,0.333332,0.33333033333333334,0.33332866666666666,0.3333273333333333,0.33332,0.3333313333333333,0.33332666666666666,0.333324,0.33332633333333334,0.33333066666666666,0.33333266666666667,0.3333253333333333,0.333324,0.33333033333333334,0.33332633333333334,0.333331,0.33328066666666667,0.333266
eta2_success_probabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eta_assigned_state_00,$\eta1$,$\eta1$,$\eta1$,$\eta1$,$\eta1$,$\eta0$,$\eta1$,$\eta1$,$\eta1$,$\eta0$,$\eta0$,$\eta0$,$\eta0$,$\eta0$,$\eta1$,$\eta1$,$\eta0$,$\eta0$,$\eta1$,$\eta0$
eta_assigned_state_01,None,$\eta1$,None,$\eta1$,$\eta1$,$\eta0$,$\eta1$,None,None,$\eta0$,$\eta0$,$\eta0$,$\eta0$,None,$\eta1$,None,None,None,$\eta1$,None
eta_assigned_state_10,$\eta0$,$\eta0$,$\eta0$,$\eta0$,$\eta0$,$\eta1$,$\eta0$,$\eta0$,$\eta0$,$\eta1$,$\eta1$,$\eta1$,$\eta1$,$\eta1$,$\eta0$,$\eta0$,$\eta1$,$\eta1$,$\eta0$,$\eta1$
eta_assigned_state_11,None,$\eta0$,None,$\eta0$,$\eta0$,$\eta1$,$\eta0$,None,None,$\eta1$,$\eta1$,$\eta1$,$\eta1$,None,$\eta0$,None,None,None,$\eta0$,None
counts_00_eta0,778,186,11,6,13,**991565,39,6,34,**973098,**668672,**999878,**960339,**999973,2,14,**999981,**999998,159,**999807
counts_00_eta1,**999226,**980692,**999996,**714892,**996811,18,**845532,**999994,**999980,25,11,8,2,24,**104297,**999991,21,7,**995573,202
counts_00_eta2,780,6973,27024,43517,105399,832027,191862,299018,377776,526942,306112,376615,287373,227140,87556,894272,60532,26961,988676,230
counts_01_eta0,**0,3,**0,4,0,**8404,3,**0,**0,**26872,**331304,**114,**39655,**0,25,**0,**0,**0,2,**0
counts_01_eta1,0,**19008,0,**285099,**3175,0,**154428,0,0,3,10,0,0,0,**895675,0,0,0,**4269,0
counts_01_eta2,0,134,0,17528,347,7207,35037,0,0,14625,152451,41,12035,0,750760,0,0,0,4265,0
counts_10_eta0,**999222,**980421,**999989,**714166,**996807,31,**845720,**999994,**999966,30,19,8,6,27,**104634,**999986,19,2,**995571,193
counts_10_eta1,774,174,4,8,14,**991595,35,6,20,**973202,**668802,**999881,**960404,**999976,3,9,**999979,**999993,158,**999798
counts_10_eta2,999220,973758,972976,670547,891402,159332,654116,700982,622224,446146,362255,623292,672692,772860,16721,105728,939468,973039,7039,999770
counts_11_eta0,**0,**19390,**0,**285824,**3180,0,**154238,**0,**0,0,5,0,0,**0,**895339,**0,**0,**0,**4268,**0
counts_11_eta1,0,126,0,1,0,**8387,5,0,0,**26770,**331177,**111,**39594,0,25,0,0,0,0,0
counts_11_eta2,0,19135,0,268408,2852,1434,118985,0,0,12287,179182,52,27900,0,144963,0,0,0,20,0
total_counts,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000
