eta_angles,0,4,9,14,18,23,28,33,37,42,47,52,56,61,66,71,75,80,85,90
error_probabilities,0.4133,0.4140666666666667,0.4212,0.43379999999999996,0.4464666666666667,0.4913333333333333,0.5142,0.4945333333333334,0.49396666666666667,0.49396666666666667,0.49329999999999996,0.4953666666666666,0.5137,0.5069,0.46499999999999997,0.4502666666666667,0.4321666666666667,0.42100000000000004,0.41466666666666663,0.4376333333333333
error_probabilities_validated,0.41655699999999996,0.419118,0.42547599999999997,0.43687066666666663,0.45172999999999996,0.49451599999999996,0.5134276666666666,0.4998903333333333,0.4999863333333333,0.5000746666666667,0.5001913333333333,0.500195,0.5142746666666667,0.5071143333333333,0.470052,0.45369000000000004,0.4365473333333333,0.4253756666666667,0.41894033333333336,0.4372486666666666
success_probabilities_validated,0.583443,0.580882,0.574524,0.5631293333333334,0.54827,0.505484,0.48657233333333333,0.5001096666666667,0.5000136666666667,0.49992533333333333,0.4998086666666667,0.499805,0.48572533333333334,0.49288566666666667,0.529948,0.54631,0.5634526666666667,0.5746243333333333,0.5810596666666666,0.5627513333333334
upper_fidelities,0.7440169358905414,0.7803557990138892,0.8127534647436891,0.841863401729228,0.867194502271251,0.8957812967288502,0.9175222534883916,0.9190118753850016,0.927680519515673,0.9320755960971272,0.9320755962691931,0.9278535066023652,0.9261287096554809,0.9085600777611941,0.888573728921122,0.86822887094016,0.841863401729228,0.8127534670741601,0.7800635406813334,0.7841336317640142
lower_fidelities,0.09722222223210904,0.10520739170368032,0.11284433281817942,0.12012125184639344,0.12677354513981143,0.1346342624806321,0.1408743336514168,0.14130917568433896,0.14386251454331084,0.14517041599785618,0.14517041604752734,0.14391396572214854,0.1434059752589214,0.13827661313367892,0.13261975537858692,0.1270504421443247,0.12012125184639344,0.11284433350153855,0.10514128314404532,0.10600528167675277
eta0_success_probabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249827,0.24985033333333334,0.24989733333333333,0.24987566666666666,0.24933266666666667,0.251753,0.246024,0.250221,0.24781366666666665,0.25020733333333334,0.250336,0.249939,0.25034233333333333
eta1_success_probabilities,0.2501096666666667,0.249796,0.2501756666666667,0.24984366666666666,0.24998166666666666,0.234382,0.2557333333333333,0.25028266666666665,0.25016333333333335,0.250028,0.249933,0.25047233333333335,0.23397233333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eta2_success_probabilities,0.3333333333333333,0.331086,0.32434833333333335,0.3132856666666667,0.2982883333333333,0.271102,0.230839,0.0,0.0,0.0,0.0,0.0,0.0,0.24686166666666667,0.279727,0.2984963333333333,0.3132453333333333,0.32428833333333335,0.3311206666666667,0.312409
eta_assigned_state_00,$\eta1$,$\eta2$,$\eta2$,None,None,$\eta1$,$\eta1$,$\eta0$,$\eta0$,$\eta1$,$\eta1$,$\eta0$,$\eta0$,$\eta0$,None,$\eta2$,None,$\eta0$,$\eta0$,$\eta2$
eta_assigned_state_01,$\eta2$,None,$\eta1$,None,None,$\eta2$,$\eta2$,$\eta1$,$\eta1$,$\eta0$,$\eta0$,$\eta1$,$\eta1$,$\eta2$,None,$\eta0$,None,$\eta2$,$\eta2$,$\eta2$
eta_assigned_state_10,$\eta1$,$\eta1$,$\eta2$,$\eta1$,$\eta1$,$\eta1$,$\eta2$,None,$\eta0$,None,$\eta1$,$\eta0$,$\eta1$,$\eta0$,$\eta0$,$\eta2$,$\eta0$,$\eta0$,$\eta0$,$\eta2$
